name,num_tracks,idx,file,pid,modified_at,collaborative,num_albums,num_followers
Playlist,233,249,mpd.slice.264000-264999.json,264249,1430524800,false,84,1
Christmas,233,889,mpd.slice.267000-267999.json,267889,1480118400,false,93,2
classic,233,549,mpd.slice.268000-268999.json,268549,1507939200,false,165,1
Ehh,233,97,mpd.slice.269000-269999.json,269097,1489104000,false,144,2
my country,233,213,mpd.slice.272000-272999.json,272213,1507680000,false,99,1
My Boys,233,511,mpd.slice.272000-272999.json,272511,1509235200,false,69,2
Perreo,233,575,mpd.slice.273000-273999.json,273575,1508889600,false,151,1
Saved Songs,233,588,mpd.slice.275000-275999.json,275588,1505692800,false,218,2
Programming,233,205,mpd.slice.276000-276999.json,276205,1482364800,true,69,1
Christmas,233,554,mpd.slice.276000-276999.json,276554,1480464000,false,33,1
rap,233,677,mpd.slice.278000-278999.json,278677,1508716800,true,154,1
Real Music,233,776,mpd.slice.278000-278999.json,278776,1509408000,false,88,1
guilty pleasure,233,443,mpd.slice.279000-279999.json,279443,1504483200,false,45,1
Faded,233,71,mpd.slice.280000-280999.json,280071,1464220800,false,154,1
electronic,233,780,mpd.slice.284000-284999.json,284780,1489622400,false,192,2
Playlist,233,597,mpd.slice.289000-289999.json,289597,1507766400,false,192,3
Peaceful,233,624,mpd.slice.294000-294999.json,294624,1505779200,false,115,3
MARVEL,233,779,mpd.slice.295000-295999.json,295779,1411344000,false,15,2
Top ,233,847,mpd.slice.298000-298999.json,298847,1500249600,false,204,1
Throwback Rap,233,323,mpd.slice.299000-299999.json,299323,1500422400,false,140,14
Man ,233,589,mpd.slice.299000-299999.json,299589,1484438400,false,197,3
soundtrack of my life,233,61,mpd.slice.300000-300999.json,300061,1418947200,false,188,1
80's mix,233,67,mpd.slice.302000-302999.json,302067,1376611200,false,181,1
Soundtracks,233,100,mpd.slice.302000-302999.json,302100,1503964800,false,114,2
Family Reunion,233,903,mpd.slice.304000-304999.json,304903,1501200000,false,203,3
Party in the USA,233,525,mpd.slice.308000-308999.json,308525,1509235200,false,147,1
vibe,233,94,mpd.slice.309000-309999.json,309094,1465344000,false,149,1
My Songs,233,549,mpd.slice.309000-309999.json,309549,1509321600,false,140,1
idk,233,874,mpd.slice.311000-311999.json,311874,1493078400,false,161,1
baelist,233,953,mpd.slice.311000-311999.json,311953,1507939200,false,151,2
ftp,233,715,mpd.slice.312000-312999.json,312715,1509062400,false,171,1
new ,233,201,mpd.slice.314000-314999.json,314201,1413158400,false,112,1
feelin' good,233,270,mpd.slice.318000-318999.json,318270,1476316800,false,183,1
Musiccc,233,635,mpd.slice.320000-320999.json,320635,1416182400,false,156,2
ymcmb,233,972,mpd.slice.320000-320999.json,320972,1509235200,false,113,2
finds,233,57,mpd.slice.322000-322999.json,322057,1496275200,false,211,1
SLAYLIST,233,692,mpd.slice.323000-323999.json,323692,1509321600,false,208,4
Likes,233,222,mpd.slice.326000-326999.json,326222,1418342400,false,144,3
Salsa ,233,66,mpd.slice.327000-327999.json,327066,1378080000,false,153,3
The Beatles,233,149,mpd.slice.328000-328999.json,328149,1459987200,false,37,2
Christian,233,147,mpd.slice.329000-329999.json,329147,1413504000,false,128,4
work,233,255,mpd.slice.330000-330999.json,330255,1426464000,false,120,1
Gangsta,233,124,mpd.slice.331000-331999.json,331124,1365552000,false,111,1
CoacHELLA 2016,233,557,mpd.slice.331000-331999.json,331557,1495324800,false,140,3
Carolina,233,839,mpd.slice.332000-332999.json,332839,1509235200,false,164,1
New Country,233,989,mpd.slice.333000-333999.json,333989,1472947200,false,50,1
Spanish,233,612,mpd.slice.335000-335999.json,335612,1508976000,false,151,3
Awesome,233,615,mpd.slice.335000-335999.json,335615,1509148800,false,212,1
Country<3,233,476,mpd.slice.337000-337999.json,337476,1393286400,false,73,2
Musicals,233,256,mpd.slice.340000-340999.json,340256,1500508800,false,13,1
lol,233,359,mpd.slice.344000-344999.json,344359,1509235200,false,185,3
cali,233,633,mpd.slice.344000-344999.json,344633,1490400000,false,201,1
game,233,326,mpd.slice.346000-346999.json,346326,1500681600,false,176,1
💃🏽,233,599,mpd.slice.346000-346999.json,346599,1509235200,false,166,1
Drunk,233,480,mpd.slice.349000-349999.json,349480,1509408000,false,181,1
EDM,233,210,mpd.slice.350000-350999.json,350210,1508457600,false,191,5
Bomb,233,601,mpd.slice.354000-354999.json,354601,1425945600,false,134,1
Progressive Rock,233,485,mpd.slice.356000-356999.json,356485,1508976000,false,110,1
Hip-hop,233,690,mpd.slice.357000-357999.json,357690,1498348800,false,171,1
Latina,233,507,mpd.slice.359000-359999.json,359507,1505952000,false,170,1
Gym,233,533,mpd.slice.359000-359999.json,359533,1483056000,false,169,3
Roadtrip,233,851,mpd.slice.360000-360999.json,360851,1508544000,false,179,2
best,233,370,mpd.slice.361000-361999.json,361370,1497225600,false,163,1
Old School Hip Hop,233,710,mpd.slice.362000-362999.json,362710,1508716800,false,181,5
nostalgia,233,742,mpd.slice.365000-365999.json,365742,1499472000,false,178,1
Fem,233,547,mpd.slice.366000-366999.json,366547,1501200000,false,168,1
CRUISIN,233,741,mpd.slice.366000-366999.json,366741,1466467200,false,183,1
Road trippin,233,533,mpd.slice.368000-368999.json,368533,1481155200,false,196,1
Study,233,525,mpd.slice.369000-369999.json,369525,1477872000,false,202,1
Get lit,233,377,mpd.slice.373000-373999.json,373377,1505520000,false,193,1
<3,233,750,mpd.slice.375000-375999.json,375750,1505865600,false,145,2
Mood,233,195,mpd.slice.383000-383999.json,383195,1507420800,false,161,1
Rachel,233,723,mpd.slice.391000-391999.json,391723,1503619200,false,169,1
country favorites,233,361,mpd.slice.392000-392999.json,392361,1508976000,false,157,5
road trip,233,604,mpd.slice.392000-392999.json,392604,1506988800,false,126,1
my music,233,133,mpd.slice.395000-395999.json,395133,1501891200,false,120,1
spanish ,233,838,mpd.slice.395000-395999.json,395838,1508544000,false,153,1
Alternative,233,479,mpd.slice.398000-398999.json,398479,1507852800,false,214,1
middle school,233,597,mpd.slice.398000-398999.json,398597,1498521600,false,181,2
UN POCO DE TODO,233,987,mpd.slice.399000-399999.json,399987,1509235200,false,207,43
Little Talks,233,766,mpd.slice.400000-400999.json,400766,1399680000,false,164,4
party mix,233,429,mpd.slice.402000-402999.json,402429,1465689600,false,150,1
MARATHON,233,619,mpd.slice.405000-405999.json,405619,1492387200,false,203,1
calm,233,837,mpd.slice.406000-406999.json,406837,1504656000,false,207,1
Mood Music,233,186,mpd.slice.409000-409999.json,409186,1458604800,false,208,1
🎊🎉,233,334,mpd.slice.415000-415999.json,415334,1474761600,false,173,3
oldie but goodie,233,864,mpd.slice.415000-415999.json,415864,1503792000,false,180,3
old rap,233,64,mpd.slice.418000-418999.json,418064,1507161600,false,43,1
The Classics,233,467,mpd.slice.420000-420999.json,420467,1506556800,false,190,3
Worship,233,626,mpd.slice.420000-420999.json,420626,1475712000,false,36,1
tb,233,232,mpd.slice.422000-422999.json,422232,1507334400,false,174,1
Take Me Away,233,376,mpd.slice.422000-422999.json,422376,1395100800,false,34,1
Dep...,233,31,mpd.slice.423000-423999.json,423031,1481760000,false,84,1
To Build A Home,233,857,mpd.slice.424000-424999.json,424857,1487116800,false,175,5
golden,233,898,mpd.slice.424000-424999.json,424898,1509235200,false,213,4
OBSESSED,233,620,mpd.slice.425000-425999.json,425620,1506124800,true,201,1
sc,233,110,mpd.slice.427000-427999.json,427110,1509321600,false,166,1
Mine,233,410,mpd.slice.427000-427999.json,427410,1501459200,false,181,2
PARTYY,233,377,mpd.slice.428000-428999.json,428377,1508544000,false,199,4
download,233,766,mpd.slice.429000-429999.json,429766,1509408000,false,157,1
Slow jams,233,876,mpd.slice.430000-430999.json,430876,1500249600,false,128,1
Golden Age,233,507,mpd.slice.432000-432999.json,432507,1457913600,false,25,6
Merry Christmas,233,718,mpd.slice.432000-432999.json,432718,1404691200,true,61,1
My Music,233,752,mpd.slice.432000-432999.json,432752,1492473600,false,118,3
Random ,233,487,mpd.slice.433000-433999.json,433487,1430870400,false,160,1
nice music ,233,615,mpd.slice.434000-434999.json,434615,1509408000,false,202,3
vibes,233,805,mpd.slice.438000-438999.json,438805,1508025600,false,125,2
All My Music,233,690,mpd.slice.441000-441999.json,441690,1474934400,false,138,2
Broadway,233,60,mpd.slice.442000-442999.json,442060,1407024000,false,16,1
Christmas,233,727,mpd.slice.442000-442999.json,442727,1386201600,false,88,1
Texas Country,233,407,mpd.slice.447000-447999.json,447407,1505260800,false,159,1
Gym Playlist,233,866,mpd.slice.449000-449999.json,449866,1509321600,false,212,1
90s,233,256,mpd.slice.450000-450999.json,450256,1403568000,false,199,2
Scotland,233,974,mpd.slice.455000-455999.json,455974,1485734400,false,22,2
new hiphop,233,366,mpd.slice.456000-456999.json,456366,1377302400,false,160,1
Chill Vibez ,233,848,mpd.slice.458000-458999.json,458848,1496361600,false,166,1
rap,233,357,mpd.slice.459000-459999.json,459357,1507593600,false,163,3
Sweet,233,739,mpd.slice.460000-460999.json,460739,1508198400,false,157,1
Rock,233,857,mpd.slice.460000-460999.json,460857,1505606400,false,193,2
Lit,233,753,mpd.slice.461000-461999.json,461753,1508630400,false,161,1
Rhythm And Poetry,233,922,mpd.slice.462000-462999.json,462922,1509062400,false,193,2
1234,233,478,mpd.slice.463000-463999.json,463478,1508716800,false,105,6
Deep House,233,698,mpd.slice.467000-467999.json,467698,1465171200,false,186,2
Crazy,233,630,mpd.slice.468000-468999.json,468630,1509148800,true,220,2
work flow,233,892,mpd.slice.469000-469999.json,469892,1493769600,false,204,2
Listen,233,438,mpd.slice.471000-471999.json,471438,1508803200,false,192,3
The Rock,233,330,mpd.slice.472000-472999.json,472330,1506124800,false,149,1
Hips,233,47,mpd.slice.474000-474999.json,474047,1509235200,false,190,1
chill out,233,955,mpd.slice.474000-474999.json,474955,1509321600,false,168,3
the feels ,233,677,mpd.slice.475000-475999.json,475677,1509062400,false,198,1
COUNTRY🎸,233,932,mpd.slice.475000-475999.json,475932,1504310400,false,144,1
Litty titty,233,136,mpd.slice.476000-476999.json,476136,1506643200,false,170,6
Jazz,233,743,mpd.slice.476000-476999.json,476743,1502409600,false,94,1
jill,233,142,mpd.slice.478000-478999.json,478142,1506384000,false,189,2
saucy,233,293,mpd.slice.478000-478999.json,478293,1509148800,false,177,2
new,233,33,mpd.slice.482000-482999.json,482033,1482192000,false,202,2
Jams,233,39,mpd.slice.483000-483999.json,483039,1473379200,false,151,1
boi,233,984,mpd.slice.483000-483999.json,483984,1506038400,false,93,1
Road Trip!!!!,233,777,mpd.slice.485000-485999.json,485777,1508889600,false,158,1
😈😈😈,233,868,mpd.slice.485000-485999.json,485868,1502409600,false,175,3
Tennis,233,683,mpd.slice.486000-486999.json,486683,1508284800,false,212,5
~All my songs~,233,827,mpd.slice.486000-486999.json,486827,1492646400,false,51,3
beats,233,329,mpd.slice.489000-489999.json,489329,1509148800,false,190,4
Favorites❤️,233,542,mpd.slice.492000-492999.json,492542,1499299200,false,150,3
dope,233,545,mpd.slice.494000-494999.json,494545,1473724800,false,110,2
Spring,233,689,mpd.slice.495000-495999.json,495689,1399852800,false,73,1
Travel,233,152,mpd.slice.496000-496999.json,496152,1505952000,false,196,1
Texas,233,826,mpd.slice.496000-496999.json,496826,1469836800,false,125,1
Ice Cube ,233,563,mpd.slice.497000-497999.json,497563,1456444800,false,25,2
Road trip,233,505,mpd.slice.498000-498999.json,498505,1509408000,false,190,3
driving  ,233,171,mpd.slice.500000-500999.json,500171,1466812800,false,206,1
serenity,233,489,mpd.slice.500000-500999.json,500489,1508025600,false,184,1
Pop/chill,233,432,mpd.slice.503000-503999.json,503432,1382659200,false,153,1
Lake ,233,209,mpd.slice.504000-504999.json,504209,1498953600,false,193,1
Army,233,432,mpd.slice.506000-506999.json,506432,1476144000,false,41,1
Tony,233,779,mpd.slice.506000-506999.json,506779,1504224000,false,165,2
Run,233,833,mpd.slice.507000-507999.json,507833,1509408000,true,170,8
lovey,233,281,mpd.slice.510000-510999.json,510281,1462233600,false,177,1
rock,233,44,mpd.slice.512000-512999.json,512044,1504656000,false,179,6
europe,233,349,mpd.slice.512000-512999.json,512349,1462924800,false,169,1
throwback,233,43,mpd.slice.513000-513999.json,513043,1492819200,false,121,3
main,233,371,mpd.slice.513000-513999.json,513371,1504224000,false,82,1
moni,233,307,mpd.slice.517000-517999.json,517307,1503705600,false,200,1
Rock,233,792,mpd.slice.519000-519999.json,519792,1509408000,false,180,1
Marathon!,233,846,mpd.slice.521000-521999.json,521846,1509321600,false,205,1
inspiracion,233,127,mpd.slice.522000-522999.json,522127,1476921600,false,205,3
Good Vibes,233,879,mpd.slice.526000-526999.json,526879,1508716800,false,188,4
partylist,233,997,mpd.slice.526000-526999.json,526997,1504915200,false,196,3
Taste,233,877,mpd.slice.534000-534999.json,534877,1505865600,false,171,1
Road trip,233,0,mpd.slice.535000-535999.json,535000,1507593600,false,141,1
Alright,233,896,mpd.slice.535000-535999.json,535896,1492128000,false,143,1
Hopeless,233,305,mpd.slice.536000-536999.json,536305,1508630400,false,92,2
worship.,233,780,mpd.slice.536000-536999.json,536780,1509494400,false,183,1
Random,233,258,mpd.slice.539000-539999.json,539258,1483228800,false,161,5
La Gozadera,233,366,mpd.slice.540000-540999.json,540366,1509235200,false,145,1
classix,233,830,mpd.slice.540000-540999.json,540830,1470614400,false,186,12
My Songs,233,628,mpd.slice.541000-541999.json,541628,1509408000,false,142,1
Yesss,233,424,mpd.slice.542000-542999.json,542424,1496880000,false,181,1
rap & hiphop,233,811,mpd.slice.543000-543999.json,543811,1507075200,false,205,2
Chill/Hip Hop,233,939,mpd.slice.545000-545999.json,545939,1504137600,false,166,2
EDM,233,948,mpd.slice.547000-547999.json,547948,1508544000,false,207,1
Discover ,233,235,mpd.slice.548000-548999.json,548235,1498348800,false,174,1
Española,233,495,mpd.slice.548000-548999.json,548495,1506470400,false,52,2
Drivin',233,983,mpd.slice.552000-552999.json,552983,1432598400,false,206,1
awesome,233,730,mpd.slice.555000-555999.json,555730,1421712000,false,147,1
Wrap,233,418,mpd.slice.556000-556999.json,556418,1507075200,false,185,2
AIRPLANE,233,92,mpd.slice.557000-557999.json,557092,1467936000,false,184,1
old love,233,518,mpd.slice.557000-557999.json,557518,1449446400,false,186,1
JAMS,233,86,mpd.slice.558000-558999.json,558086,1507766400,false,183,1
TBT,233,884,mpd.slice.558000-558999.json,558884,1503619200,false,206,2
LOLLA,233,498,mpd.slice.563000-563999.json,563498,1396310400,false,28,1
candy,233,41,mpd.slice.564000-564999.json,564041,1508284800,false,195,1
REGGAETON,233,790,mpd.slice.567000-567999.json,567790,1505520000,true,112,1
C2,233,993,mpd.slice.567000-567999.json,567993,1508630400,false,142,2
Edgy,233,204,mpd.slice.570000-570999.json,570204,1476316800,false,160,1
Marshall,233,790,mpd.slice.572000-572999.json,572790,1463270400,false,23,1
TWERK,233,732,mpd.slice.574000-574999.json,574732,1435017600,false,204,1
car,233,800,mpd.slice.574000-574999.json,574800,1509321600,false,141,1
R&B,233,59,mpd.slice.576000-576999.json,576059,1500768000,false,139,1
Throwback,233,666,mpd.slice.584000-584999.json,584666,1505347200,false,189,8
HIPHOP,233,475,mpd.slice.586000-586999.json,586475,1497744000,false,155,1
Country Tunes,233,498,mpd.slice.590000-590999.json,590498,1508976000,false,154,1
Dance tunes ,233,832,mpd.slice.592000-592999.json,592832,1508371200,false,217,2
M O O D,233,13,mpd.slice.593000-593999.json,593013,1508889600,false,208,2
2017 Faves,233,516,mpd.slice.594000-594999.json,594516,1509235200,false,215,1
oldies but goldies,233,275,mpd.slice.601000-601999.json,601275,1506643200,false,161,1
hard rock,233,835,mpd.slice.601000-601999.json,601835,1508544000,false,118,1
Country Favorites,233,127,mpd.slice.604000-604999.json,604127,1509408000,false,115,2
nora,233,412,mpd.slice.604000-604999.json,604412,1490227200,false,177,1
Hip Hop ,233,726,mpd.slice.604000-604999.json,604726,1418342400,false,192,2
Road Trippin'!,233,740,mpd.slice.605000-605999.json,605740,1508112000,false,206,1
Pop Punk,233,987,mpd.slice.606000-606999.json,606987,1504310400,false,111,2
Love<3,233,304,mpd.slice.614000-614999.json,614304,1507248000,false,157,20
R Kelly,233,945,mpd.slice.614000-614999.json,614945,1386720000,false,19,1
Music,233,53,mpd.slice.615000-615999.json,615053,1427673600,false,11,1
2017,233,423,mpd.slice.615000-615999.json,615423,1509494400,false,196,1
Babe,233,970,mpd.slice.616000-616999.json,616970,1501891200,false,157,1
Calming music,233,372,mpd.slice.620000-620999.json,620372,1501718400,false,48,1
Alabanzas ,233,818,mpd.slice.620000-620999.json,620818,1485561600,false,38,2
Loading...,233,301,mpd.slice.621000-621999.json,621301,1499990400,false,189,24
summer,233,858,mpd.slice.622000-622999.json,622858,1497225600,true,181,1
New Mix,233,693,mpd.slice.623000-623999.json,623693,1509062400,false,187,1
shower,233,873,mpd.slice.624000-624999.json,624873,1506384000,false,194,2
Flawless~,233,23,mpd.slice.626000-626999.json,626023,1508371200,false,180,2
Good,233,799,mpd.slice.630000-630999.json,630799,1405987200,false,126,1
Get Psyched Mix,233,557,mpd.slice.632000-632999.json,632557,1508803200,false,163,2
music,233,306,mpd.slice.633000-633999.json,633306,1481328000,false,148,1
summer 2016,233,591,mpd.slice.639000-639999.json,639591,1490486400,false,207,1
Rockin Out,233,800,mpd.slice.639000-639999.json,639800,1474070400,false,36,1
POP,233,779,mpd.slice.640000-640999.json,640779,1504483200,false,185,1
Drive,233,909,mpd.slice.646000-646999.json,646909,1458950400,false,211,1
my music,233,495,mpd.slice.649000-649999.json,649495,1509235200,false,181,1
Chill,233,563,mpd.slice.650000-650999.json,650563,1498003200,false,181,1
Road trip,233,595,mpd.slice.655000-655999.json,655595,1492128000,false,211,2
Mexico,233,392,mpd.slice.657000-657999.json,657392,1425686400,false,32,1
Spanish Jams,233,156,mpd.slice.660000-660999.json,660156,1508976000,false,188,1
Boi,233,639,mpd.slice.660000-660999.json,660639,1509408000,false,148,4
everything,233,125,mpd.slice.661000-661999.json,661125,1486339200,false,136,1
Country ,233,247,mpd.slice.661000-661999.json,661247,1509148800,false,110,1
countryyy,233,728,mpd.slice.664000-664999.json,664728,1496966400,false,129,2
shred,233,388,mpd.slice.667000-667999.json,667388,1506902400,false,207,4
Musicals,233,994,mpd.slice.667000-667999.json,667994,1506988800,false,49,1
On Top Of The World,233,48,mpd.slice.668000-668999.json,668048,1498694400,false,192,1
the good stuff,233,174,mpd.slice.668000-668999.json,668174,1495584000,false,123,4
90's,233,259,mpd.slice.668000-668999.json,668259,1509148800,false,175,3
🌻🌻🌻,233,624,mpd.slice.668000-668999.json,668624,1429142400,false,52,1
Get Down,233,398,mpd.slice.670000-670999.json,670398,1487376000,false,190,1
Vibes,233,557,mpd.slice.670000-670999.json,670557,1508976000,false,142,4
Oldies but Goodies,233,804,mpd.slice.670000-670999.json,670804,1502496000,false,176,1
Old Country,233,807,mpd.slice.671000-671999.json,671807,1491868800,false,147,1
Road Trip,233,175,mpd.slice.672000-672999.json,672175,1503014400,false,197,1
Country,233,831,mpd.slice.673000-673999.json,673831,1508716800,false,138,2
dance dance,233,885,mpd.slice.673000-673999.json,673885,1399766400,false,45,1
116,233,309,mpd.slice.675000-675999.json,675309,1450483200,false,32,1
Metal,233,580,mpd.slice.675000-675999.json,675580,1485734400,false,111,1
summer playlist,233,875,mpd.slice.675000-675999.json,675875,1494806400,false,172,23
90's Kids,233,899,mpd.slice.676000-676999.json,676899,1476316800,false,165,1
Rap/Hip-Hop,233,175,mpd.slice.678000-678999.json,678175,1503964800,false,120,1
fye,233,16,mpd.slice.681000-681999.json,681016,1509408000,false,136,1
#100,233,424,mpd.slice.684000-684999.json,684424,1502668800,false,210,1
Working music,233,612,mpd.slice.685000-685999.json,685612,1508716800,false,139,2
Tania,233,157,mpd.slice.686000-686999.json,686157,1492473600,false,190,1
Home,233,879,mpd.slice.688000-688999.json,688879,1494201600,false,200,1
beats,233,867,mpd.slice.689000-689999.json,689867,1509148800,false,130,2
Christian/Worship,233,269,mpd.slice.695000-695999.json,695269,1472947200,false,94,5
Hippity Hop,233,351,mpd.slice.698000-698999.json,698351,1509235200,false,175,1
COUNTRY,233,874,mpd.slice.702000-702999.json,702874,1508198400,false,159,1
STARBUCKS,233,67,mpd.slice.704000-704999.json,704067,1506124800,false,204,1
everything,233,115,mpd.slice.704000-704999.json,704115,1399939200,false,177,3
Stuff I Like,233,476,mpd.slice.707000-707999.json,707476,1491868800,false,179,1
Road Trip!!!,233,302,mpd.slice.711000-711999.json,711302,1453593600,false,138,1
Latin,233,298,mpd.slice.712000-712999.json,712298,1478563200,false,26,1
Ultimate playlist,233,344,mpd.slice.713000-713999.json,713344,1508284800,false,201,1
Car songs,233,191,mpd.slice.714000-714999.json,714191,1507939200,false,160,1
lalala,233,740,mpd.slice.714000-714999.json,714740,1389398400,false,146,1
Worship Playlist ,233,125,mpd.slice.715000-715999.json,715125,1508889600,false,176,1
Anytime ,233,309,mpd.slice.716000-716999.json,716309,1506988800,false,185,1
crusin',233,825,mpd.slice.718000-718999.json,718825,1428537600,false,176,1
LILY,233,188,mpd.slice.720000-720999.json,720188,1489276800,false,104,1
Car Rides :),233,7,mpd.slice.722000-722999.json,722007,1394841600,false,181,2
THROWBACKS,233,512,mpd.slice.722000-722999.json,722512,1502755200,false,135,3
Other,233,750,mpd.slice.725000-725999.json,725750,1437264000,false,180,1
Good Songs,233,383,mpd.slice.726000-726999.json,726383,1509148800,false,163,1
Classics ,233,520,mpd.slice.726000-726999.json,726520,1509062400,false,157,1
Julio Iglesias ,233,623,mpd.slice.727000-727999.json,727623,1366761600,false,49,2
Banger$,233,711,mpd.slice.728000-728999.json,728711,1508371200,false,173,1
Shay,233,201,mpd.slice.730000-730999.json,730201,1471478400,false,190,2
Summer Tunes,233,32,mpd.slice.733000-733999.json,733032,1379203200,false,140,1
Easy,233,605,mpd.slice.735000-735999.json,735605,1506902400,false,225,2
car ,233,288,mpd.slice.737000-737999.json,737288,1500681600,false,184,1
OLD JAMZ,233,384,mpd.slice.738000-738999.json,738384,1506470400,false,164,1
Jams,233,460,mpd.slice.741000-741999.json,741460,1500249600,false,170,3
tunes,233,898,mpd.slice.741000-741999.json,741898,1509148800,false,149,1
Saved,233,331,mpd.slice.742000-742999.json,742331,1482883200,false,193,1
Good Vibes,233,120,mpd.slice.743000-743999.json,743120,1501718400,false,217,1
2017,233,639,mpd.slice.743000-743999.json,743639,1508716800,false,164,2
songs i like,233,47,mpd.slice.744000-744999.json,744047,1505779200,false,155,5
Static,233,814,mpd.slice.745000-745999.json,745814,1459382400,false,193,1
race day,233,869,mpd.slice.745000-745999.json,745869,1508544000,false,198,1
A Bit of Everything,233,614,mpd.slice.753000-753999.json,753614,1509148800,false,207,4
fly high.,233,644,mpd.slice.755000-755999.json,755644,1506556800,false,185,3
Nice,233,621,mpd.slice.757000-757999.json,757621,1493337600,false,172,1
country,233,545,mpd.slice.758000-758999.json,758545,1480723200,false,150,2
playlist,233,623,mpd.slice.758000-758999.json,758623,1505520000,false,142,2
hype,233,735,mpd.slice.763000-763999.json,763735,1508803200,false,205,3
My Music,233,696,mpd.slice.764000-764999.json,764696,1509408000,false,117,1
new rock,233,468,mpd.slice.765000-765999.json,765468,1483056000,false,73,1
Classics,233,593,mpd.slice.765000-765999.json,765593,1507507200,false,93,1
Christian Rock,233,42,mpd.slice.766000-766999.json,766042,1503273600,false,88,2
DIRTY 30,233,741,mpd.slice.766000-766999.json,766741,1496361600,false,203,1
Dirt,233,779,mpd.slice.767000-767999.json,767779,1509494400,false,177,1
In Love,233,2,mpd.slice.769000-769999.json,769002,1475712000,false,207,1
work music,233,269,mpd.slice.770000-770999.json,770269,1434758400,false,170,1
best,233,123,mpd.slice.773000-773999.json,773123,1509408000,false,194,1
Mixxx,233,335,mpd.slice.776000-776999.json,776335,1505347200,false,148,1
New Mix,233,203,mpd.slice.777000-777999.json,777203,1482278400,false,211,1
marathon,233,976,mpd.slice.779000-779999.json,779976,1508284800,false,181,1
the zone,233,110,mpd.slice.784000-784999.json,784110,1494720000,false,210,6
party,233,186,mpd.slice.785000-785999.json,785186,1509494400,false,158,1
All,233,937,mpd.slice.785000-785999.json,785937,1452816000,false,151,1
music,233,679,mpd.slice.788000-788999.json,788679,1508544000,false,202,1
Chill,233,854,mpd.slice.789000-789999.json,789854,1506124800,false,153,1
Rap Jams,233,4,mpd.slice.790000-790999.json,790004,1508716800,false,131,11
kewl,233,151,mpd.slice.791000-791999.json,791151,1388534400,false,115,1
Raps,233,902,mpd.slice.792000-792999.json,792902,1504396800,true,146,1
Pussy,233,67,mpd.slice.793000-793999.json,793067,1445126400,true,94,2
kuntry,233,489,mpd.slice.795000-795999.json,795489,1502755200,false,139,1
Good,233,743,mpd.slice.795000-795999.json,795743,1509321600,false,164,7
Get Turnt,233,934,mpd.slice.797000-797999.json,797934,1503273600,false,189,2
New Playlist 2,233,632,mpd.slice.798000-798999.json,798632,1435968000,false,158,1
No,233,367,mpd.slice.799000-799999.json,799367,1504569600,false,165,1
Outside Lands 2015,233,838,mpd.slice.799000-799999.json,799838,1438732800,true,131,1
Country,233,101,mpd.slice.801000-801999.json,801101,1508112000,false,161,1
Smooth,233,959,mpd.slice.801000-801999.json,801959,1508544000,false,136,2
Saturday Mornings,233,722,mpd.slice.802000-802999.json,802722,1507507200,false,88,4
Throwbacks,233,775,mpd.slice.802000-802999.json,802775,1509321600,false,204,1
DISNEY,233,877,mpd.slice.806000-806999.json,806877,1457481600,false,44,1
everything else,233,255,mpd.slice.807000-807999.json,807255,1508371200,false,95,1
HipHop,233,671,mpd.slice.807000-807999.json,807671,1477440000,false,24,1
Trap Latino,233,673,mpd.slice.807000-807999.json,807673,1507420800,false,173,1
Chill,233,650,mpd.slice.810000-810999.json,810650,1490054400,false,213,1
.singer/songwriter,233,634,mpd.slice.813000-813999.json,813634,1508716800,false,216,2
Coffeehouse,233,203,mpd.slice.814000-814999.json,814203,1507248000,false,205,1
Influences,233,349,mpd.slice.814000-814999.json,814349,1508716800,false,196,1
Dancing,233,400,mpd.slice.820000-820999.json,820400,1509321600,true,206,1
Jams,233,812,mpd.slice.823000-823999.json,823812,1500854400,false,172,2
Good Day,233,933,mpd.slice.825000-825999.json,825933,1503360000,false,160,3
Steve,233,99,mpd.slice.826000-826999.json,826099,1417478400,false,159,1
Our Music ,233,143,mpd.slice.827000-827999.json,827143,1500163200,false,53,1
Mine ,233,410,mpd.slice.827000-827999.json,827410,1419033600,false,61,1
R&B,233,856,mpd.slice.828000-828999.json,828856,1506038400,false,177,2
the good stuff,233,587,mpd.slice.831000-831999.json,831587,1509408000,false,200,1
Jazz,233,808,mpd.slice.831000-831999.json,831808,1444176000,false,51,1
Jessy,233,265,mpd.slice.833000-833999.json,833265,1505952000,false,192,1
Japanese,233,917,mpd.slice.834000-834999.json,834917,1422662400,false,33,1
Sofia,233,127,mpd.slice.836000-836999.json,836127,1508889600,false,164,2
Rock,233,171,mpd.slice.836000-836999.json,836171,1477008000,false,148,1
chill rap,233,244,mpd.slice.836000-836999.json,836244,1509148800,false,146,1
Country :),233,329,mpd.slice.836000-836999.json,836329,1490659200,false,151,2
take me away,233,638,mpd.slice.836000-836999.json,836638,1509321600,false,124,1
90s music,233,453,mpd.slice.839000-839999.json,839453,1492128000,false,141,1
Kate,233,536,mpd.slice.839000-839999.json,839536,1504396800,false,149,2
Classic Rock,233,688,mpd.slice.839000-839999.json,839688,1443312000,false,186,1
this and that ,233,501,mpd.slice.841000-841999.json,841501,1504396800,false,197,3
Chill Playlist,233,596,mpd.slice.842000-842999.json,842596,1426032000,false,162,1
kk,233,589,mpd.slice.847000-847999.json,847589,1343520000,false,112,1
